"""tag"",""text"""
"""fake"",""The Ahmadiyya Muslim Community categorically condemns the attack at Charlie Hebdo. Our thoughts are with the victims: http://t.co/kTsWb7SNaA"""
"""fake"",""A brief history of Charlie Hebdo, the satirical magazine at the centre of today's terror attack in Paris http://t.co/mewhhD9cOm #paris"""
"""fake"",""The world would be a far better place if all religious fanatics followed this advice #CharlieHebdo http://t.co/HD43ebNTbT"""
"""fake"",""Please don't watch or share the video of  execution of a policeman. Spare a thought for his family and all innocents killed. #CharlieHebdo"""
"""fake"",""World’s Press Condemns Attack Against #CharlieHebdo #jesuischarlie http://t.co/Jyfjz7noMG http://t.co/2xeKhgGily"""
"""fake"","". Take a stand and RT: I am #CharlieHebdo I am #CharlieHebdo http://t.co/OpdN8c5VQo"""
"""fake"",""#CharlieHebdo: Angela Merkel says shooting in France is not only attack on French citizens, but on freedoms of press and speech (@Reuters)"""
"""fake"",""Thoughts with those affected by #CharlieHebdo attack, particularly those brave #police colleagues killed in the line of duty. #policefamily"""
"""fake"",""Map showing the location of the #CharlieHebdo offices and the direction the attackers fled http://t.co/N28zmSCwVV http://t.co/q9EYxtcjJy"""
"""fake"",""Today, as journalists ""bravely"" voice support for #CharlieHebdo, ask them for their piece calling on Yale to publish the Muhammad cartoons."""
"""fake"",""A real Muslim cannot be a terrorist. *** #CharlieHebdo http://t.co/rfluRMZ5Xu"""
"""fake"",""France is at its highest possible terror threat level after the #CharlieHebdo attack. http://t.co/1z7NtGWe5i http://t.co/kopINQNwfj"""
"""fake"",""George Orwell: “If liberty means anything at all, it means the right to tell people what they do not want to hear."" #CharlieHebdo"""
"""fake"",""I am shaking with rage at the attack on Charlie Hebdo. It's an attack on the free world. The entire free world should respond, ruthlessly."""
"""fake"",""Stop hijacking our faith you crazed murderers! Thoughts and prayers with victims &amp; their families. #Charliehebdo"""
"""fake"",""Either we insist to coexist or we're all going to lose. #CharlieHebdo"""
"""fake"",""Best journalistic answer to terrorist attack on #CharlieHebdo is for news outlets to publish #CharlieHebdo cartoons on  websites/front pages"""
"""fake"",""Charlie Hebdo, the magazine that dared to poke fun at religion http://t.co/L5wXIOOr2p http://t.co/SpDK2rMW4K"""
"""fake"",""George Orwell: “If liberty means anything at all, it means the right to tell people what they do not want to hear."" #CharlieHebdo"""
"""fake"",""Paris terror attack: What you need to know about Charlie Hebdo http://t.co/aEwtP48NRb http://t.co/qwCz9DpYW8"""
"""fake"",""Here's a rundown of the cartoons the #Muslim savages in Paris just slaughtered 12 people over: http://t.co/lg5H5cxXbW http://t.co/K1m6vMAPWh"""
"""fake"",""""I have never once in my life seen a fanatic with a sense of humor."" --Amos Oz #CharlieHebdo"""
"""fake"",""#CharlieHebdo editor wasn't afraid: ""If [extremists] are not amused by our cartoons, they don't need to buy"" them. http://t.co/SOlqU6kJ7b"""
"""fake"",""A tragic day for the freedom of speech #jesuischarlie http://t.co/ZkIOXpHeSq"""
"""fake"",""Fuck you, Islamist nutbags. #JeSuisCharlie http://t.co/yDrzeh0JiT"""
"""fake"",""Video shows gunmen in #Paris execute police officer and drive away: http://t.co/ehnpb4lVQ8 #CharlieHebdo http://t.co/i5AskWWcW7"""
"""fake"",""#CharlieHebdo attack: terrified witness films masked gunmen shooting man on pavement http://t.co/4K2F98Q4JT http://t.co/LwggGQP0Ao"""
"""fake"",""#JeSuisCharlie trends as social media users express solidarity over Charlie Hebdo attack http://t.co/4obxI0pj01 http://t.co/eJxcBHyPkE"""
"""fake"",""Every paper or magazine ON EARTH should reprint Charlie Hebdo's 'offending' cartoon tomorrow. They haven't got enough bullets for all of us."""
"""fake"",""Shooting at Paris office of #CharlieHebdo magazine ranks as one of the deadliest attacks on Paris in 20 years. http://t.co/hyX5zWvaK2"""
"""fake"",""Fight intimidation with controversy: #CharlieHebdo’s response to critics http://t.co/skrY35Fsm1 http://t.co/C5x9C9rCeG"""
"""fake"",""Strongly condemn the terrorist attack on media office in Paris; terror &amp; violence have no place in any corner of world #PresidentMukherjee"""
"""fake"",""This is a time to stand with the victims, condemn terror, and remind people of Breivik, Mcveigh and others. #perspective #CharlieHebdo"""
"""fake"",""So when do Barack Obama and Hillary Clinton recommend we arrest the rest of the Charlie Hebdo staff for inciting Islamic violence?"""
"""fake"",""The pen is mightier than the sword, and the cowards were afraid of it. So don't stop writing. #JeSuisCharlie #CharlieHebdo"""
"""fake"",""#CharlieHebdo  journalist: ""We want to laugh at the extremists—every extremist. They can be Muslim, Jewish, Catholic"" http://t.co/TZlKXk6dEi"""
"""fake"",""Video posted online appears to show gunmen fleeing after attack on #CharlieHebdo  magazine office in Paris http://t.co/bEri7HY51w"""
"""fake"",""#charliehebdo @GLove39: The world would be a far better place if all religious fanatics followed this advice http://t.co/aRyHdZdD88"""
"""fake"",""French forensic experts examine car used by armed gunmen who stormed offices of Charlie Hebdo http://t.co/ZINBZEnyAI http://t.co/DqZDx0gkHO"""
"""fake"",""Satire is a symptom of a healthy society and always a prime target for fundamentalism. There is no 'right not to be offended' #CharlieHebdo"""
"""fake"",""As a Muslim, I absolutely refuse to apologize for this terrorist act. But as a Muslim,I demand justice for the victims&amp; say: #JeSuisCharlie"""
"""fake"",""Too many news organisations now showing online footage of killings at #CharlieHebdo office but not the cartoons for which they were murdered"""
"""fake"",""In solidarity with all the journalists pursuing their profession and freedom of speech. #CharlieHebdo http://t.co/n7WSJsf0Si"""
"""fake"",""Absolutely heartbreaking what has happened! Twitter users show solidarity to #CharlyHebdo by using #JeSuisCharlie http://t.co/Z7Bo5hYB6G"""
"""fake"",""French media calling #CharlieHebdo attack the worst attack in France in decades http://t.co/K7ZHV9C27F http://t.co/jju1vgQiii"""
"""fake"",""Somewhere, Marine Le Pen is planning her presidential inauguration &amp; figuring out where Putin's guest of honor seat will be. #CharlieHebdo"""
"""fake"",""The right to offend and satirise is  essential in any society #CharlieHebdo. Our statement: http://t.co/uKbXeqxfYB"""
"""fake"",""""I do not agree with what you have to say, but I'll defend to the death your right to say it."" -Voltaire #JeSuisCharlie"""
"""fake"",""I Support Satirical Cartoons of Religion #CharlieHebdo http://t.co/kNpuLy0aai"""
"""fake"",""As a Muslim, I find the murder of innocent people more despicable and offensive than any cartoon could ever be. #CharlieHebdo"""
"""fake"",""“If liberty means anything at all, it means the right to tell people what they do not want to hear.” #CharlieHebdo http://t.co/QbSEVIFv2X"""
"""fake"",""Photos from the scene of the Paris shooting at #CharlieHebdo office: http://t.co/dqcYAoG2ku http://t.co/mN0eKhoOK2"""
"""fake"",""@acarvin last #CharlieHebdo cartoon: ""Still no attack in France. Wait! We have 'til january end to send 2015 wishes."" http://t.co/eubg7XJRPd"""
"""fake"",""RIP #CharlieHebdo staff who paid w/ their lives for defending freedom of the press we all benefit from. True heroes. http://t.co/GaCJIjywSo"""
"""fake"",""The world needs this viewpoint a lot more. #CharlieHebdo http://t.co/E0BUGG09K1"""
"""fake"",""Here’s a gallery of some of the more famous covers by #CharlieHebdo that got people riled up http://t.co/d6w7HYe1fg"""
"""fake"",""Yes this is about victims. It's also about how our communities reform &amp; abolish blasphemy codes. We mustn't run from scrutiny #CharlieHebdo"""
"""fake"",""Terrorist killings at #CharlieHebdo are a barbaric crime in the name of Islam. But lampooning core beliefs of Islam is not press freedom."""
"""fake"",""Charlie Hebdo’s editor:  ""When activists need a pretext to justify their violence, they always find it.”  #CharlieHebdo"""
"""fake"",""The Roots of Evil #CharlieHebdo http://t.co/xbteQ8kGK5"""
"""fake"",""You shouted 'Allahu Akber' whilst murdering others? You are a disgrace to my religion. May the dead rest in peace #notinmyname #charliehebdo"""
"""fake"",""#CharlieHebdo attack latest: Footage shows Paris gunmen on rampage as policeman is shot  http://t.co/VkLHN9pxyf http://t.co/LxHM3TuhQy"""
"""fake"",""Islam, ""the religion of peace, ""is a violent murderous death cult and should be treated as such. #CharlieHebdo http://t.co/GrhBu1ln2q"""
"""fake"",""It didn't take that long. The first Pakistani to say, #CharlieHebdo massacre has nothing to with Islam, has emerged. http://t.co/UBRm7FJPfl"""
"""fake"",""It is a horrifying thought that people in our world would prefer to kill rather than allow critcism #CharlieHebdo http://t.co/DpLEYjEj7y"""
"""fake"",""NEWSPAPERS: PUT THE MOHAMMED CARTOON ON YOUR FRONT PAGE TOMORROW. SHOW THEM WHO'S RUNNING THIS. #publishtheprophet #CharlieHebdo"""
"""fake"",""Gunmen in #CharlieHebdo attack  ""will (be) chased as long as necessary,"" French President says http://t.co/mnAeA7j7fY http://t.co/JxFvJhiazn"""
"""fake"",""Liberty, equality and fraternity. Freedom of the press, the satire and humor. #JeSuisCharlie http://t.co/uE84TgQeFz"""
"""fake"",""Cartoonists are often our dearest allies in fight 4 freedom of expression, and freedom in general. We mourn our #CharlieHebdo colleagues."""
"""fake"",""To all my Muslim friends: you don't need to apologize for the #CharlieHebdo attack in Paris. A criminal committed a crime, not Islam."""
"""fake"",""What Charlie Hebdo does, and why terrorists use it as ""a pretext to justify their violence."" By @emserre, from 2012. http://t.co/BIXn9x5GAp"""
"""fake"",""Now, thousands are expressing their feelings on today's events in France with pictures like this #JeSuisCharlie http://t.co/8TFGk67YAS"""
"""fake"",""""Love is stronger than hate"": #CharlieHebdo cover after Molotov cocktail attack on its offices in 2011 http://t.co/0XTOpHNGjw"""
"""fake"",""As someone raised Muslim, senseless bloodshed in my name is far more offensive to me than any cartoon can ever be #CharlieHebdo"""
"""fake"",""It says much that men with guns feel quite so threatened by people with pens. #CharlieHebdo"""
"""fake"",""Terrorists shoot officer in Paris during terrorist attack at Charlie Hebdo http://t.co/BKqXsmrvqM Graphic content +18"""
"""fake"",""New video reportedly shows masked gunmen opening fire at the offices of satirical French magazine #CharlieHebdo. https://t.co/oAHM8Q9brn"""
"""fake"",""#NUJ on Charlie Hebdo killings: assassination of journalists and an attempt to assassinate the free press. - https://t.co/nKSv4QlSEY"""
"""fake"",""Tonight 7PM: mobilization for #CharlieHebdo freedom of press and democracy on Place de la République in #Paris http://t.co/AKjMGyBzRr"""
"""fake"",""In solidarity with freedom of speech and religion and #CharlieHebdo we should all tweet #NoNegotiationswithTerrorists http://t.co/HfGQmDNWfe"""
"""fake"",""Irony is that this week's cover of Charlie Hebdo is an attack against Islamophobe writer Houellebecq http://t.co/9NjY5B8QWo"""
"""fake"",""Paris shoot-out: the shocking images of the terrorist attack against satyrical weekly http://t.co/vNwnPjT5wm http://t.co/aMS9RcLiIu"""
"""fake"",""“If liberty means anything at all, it means the right to tell people what they do not want to hear."" #CharlieHebdo http://t.co/GM9Qn6dUWc"""
"""fake"",""Absurdly, I'm told this is not time to talk about reforming Muslim attitudes to ""blasphemy"". Seriously. What planet are we on? #CharlieHebdo"""
"""fake"",""Remember this? Those men died for our right to freedom of speech. Don't let that sacrifice be in vain. #CharlieHebdo http://t.co/vXzD9am4Zq"""
"""fake"",""Not in our name – Muslims respond in revulsion to #CharlieHebdo shooting.  http://t.co/KFfhprXNFb"""
"""fake"",""I'm speechless, what a cruel attack on pressfreedom! All newspapers should publish #CharlieHebdo cartoons tomorrow"""
"""fake"",""On the darkest of days, like this, the French philosopher Voltaire perhaps say it best: #CharlieHebdo http://t.co/afM6QJUgrb"""
"""fake"",""Cartoonists are on the frontline defending freedom of expression. My thoughts are w the #CharlieHebdo vitims, their loved ones &amp; colleagues"""
"""fake"",""Best response to #CharlieHebdo attack -- other than catching and punishing killers -- is to escalate blasphemous satire."""
"""fake"",""French cartoonist Charb among dead in #CharlieHebdo attack, his cartoons often attacked racism and islamophobia. http://t.co/Nmi5g98WO0"""
"""fake"",""Some press now blurring CharlieHebdo cartoons as cartoonists foresaw. This one says ""Charlie Hebdo Should be Veiled"" http://t.co/x857AJFa3F"""
"""fake"",""Charlie Hebdo's Last Tweet Spoofed ISIS Leader Al-Baghdadi http://t.co/Nws6tV4t2t http://t.co/93mIsObDCf"""
"""fake"",""#CharlieHebdo French Islamic leaders at scene to condemn the attack. ""They have hit us all. We are all victims. These people are a minority"""""
"""fake"",""Assange: The world must now avenge Charlie Hebdo by swiftly republishing all their cartoons. Censorship attacks are a losing move."""
"""fake"",""The gunmen responsible will be ""chased as long as necessary,"" @fhollande says. http://t.co/4fOLNaIHJe #CharlieHebdo https://t.co/rL4iz7VayD"""
"""fake"",""Here comes another Pakistani's take #CharlieHebdo. How does one country produce so many brilliant minds? http://t.co/hcB5kLz3Zd"""
"""fake"",""The #CharlieHebdo assassinations suggest that anyone who has offended or challenged #Islamism is now at potential risk of being murdered"""
"""fake"",""#CharlieHebdo imam of drancy, Paris, condemns attack, says it has nothing to do with Islam, calls on Muslim ""silent majority"" to condemn it"""
"""fake"",""The shooting @ ""Charlie Hebdo"", in France, is a horrible tragedy. Ignorance, hatred and cowardice has no religion, no political allegiance."""
"""fake"",""Cartoon from The New Yorker, September 2012 #CharlieHebdo http://t.co/CeU2nZutSr"""
"""fake"",""Journalists and policemen are among the victims in the #CharlieHebdo attack. http://t.co/yxuh5NfwsX http://t.co/M1foykMiNZ"""
"""fake"",""We condemn today's horrific attacks in #Paris. Our condolences and support go to the people of France, the victims, and their families."""
"""fake"",""We are all Charlie Hebdo. Kill us all! #CharlieHebdo @Charlie_Hebdo_ http://t.co/7jFelOTDxw"""
"""fake"",""Terrorists have opened fire in the Charlie Hebdo newsroom in Paris killing twelve people and wounding many others: http://t.co/qX1u3uVsGF"""
"""fake"",""Remember that #CharlieHebdo, like Theo Van Gogh, criticized ALL religions and people, not just #Islam and #Muslims! http://t.co/bH9I4ZkECh"""
"""fake"",""Satirizing and mocking religion is sacred. Stand with @Charlie_Hebdo_ #freeexpression #jesuischarlie #iamcharlie http://t.co/75KuXyRhGD"""
"""fake"",""Look at the best of Charlie Hebdo's covers right here http://t.co/7SHjMeJ0iD http://t.co/H3nWH6q0Cy"""
"""fake"",""Michelle Stanistreet, general secretary of the National Union of Journalists (UK) on the #CharlieHebdo attack: http://t.co/L0uUdPmswx"""
"""fake"",""The Last Picture of #CharlieHebdo' Victim. ""No Terrorists Attack in #France Yet - Wait The End of 2015's Greetings"" http://t.co/vP2jMnnzvo"""
"""fake"",""Update - The editor-in-chief of #CharlieHebdo Gerard Biard says a ""newspaper is not a weapon of war"" #Paris"""
"""fake"",""If you kill men for making fun of your ideas, you need to rethink your ideas. #JeSuisCharlie http://t.co/BscweTbElz"""
"""fake"",""If you're a media outlet reporting on #CharlieHebdo and blurring out the cartoons you're reporting on, you're doing journalism wrong."""
"""fake"",""As we watch the horror of the terror attacks in Paris, consider this: Our President continues to release these assholes from Gitmo."""
"""fake"",""Don't let Islamists intimidate u. Republish the cartoons in solidarity with #CharlieHebdo victims &amp; 4 free expression http://t.co/3YCJRdaUID"""
"""fake"",""White House speaking notes: 1. #CharlieHebdo not about Islam 2. Killers mentally unstable 3. Terror has no religion 4. Muslims fear backlash"""
"""fake"",""#CharlieHebdo - Paris media attack kills 4 cartoonists including chief editor. #AFP http://t.co/kz74JBSaoG"""
"""fake"",""""Love is stronger than hate"" http://t.co/MBLPj31t8i  #CharlieHebdo http://t.co/3BeTrwpgCN"""
"""fake"",""That oil-hungry #CharlieHebdo with its murderous foreign policy. #religionofpeace"""
"""fake"",""Mumbai lawyer Vijay Gaekwad in jail for blaspheming the prophet.No mention in msm as far as I'm aware. #CharlieHebdo https://t.co/1O5qtJPEJJ"""
"""fake"",""Al Qaeda added #CharlieHebdo editor to Most Wanted List for publishing Prophet Muhammad cartoons http://t.co/VrMJ6AXDrt"""
"""fake"",""Oct 1 cover #CharlieHebdo criticizing ISIS: 'I am the prophet, idiot' beheader: 'STFU, infidel!' #freedomofexpression http://t.co/HAV5tktU7y"""
"""fake"",""Public schools are closed, France raises terror alert to highest level after attack at #CharlieHebdo http://t.co/L98elfVNsf"""
"""fake"",""#MaryamRajavi strongly condemns criminal attack in Paris and offers her condolences to French Government and people  #CharlieHebdo #Paris"""
"""fake"",""I would rather die standing up, than live life on my knees. #JeSuisCharlie #IamCharlie http://t.co/VekwGbshpq"""
"""fake"",""12 shocking #CharlieHebdo covers from Muhammad to Michael Jackson http://t.co/sT93i3WTWi http://t.co/flEmCiRds2"""
"""fake"",""French Justice Minister C.Taubira reacts outside of the headquarters of the satirical newspaper #CharlieHebdo #AFP http://t.co/CwvowQMR12"""
"""fake"",""If (like me) you teased #KirbyDelauter, step up your free-speech game and print a #CharlieHebdo image unblurred. http://t.co/t2dbSOZpyn"""
"""fake"",""#MaryamrajaviI offer my condolences to families of the victims, French Government and people in this tragic attack #CharlieHebdo #Paris"""
"""fake"",""In this difficult time, People of Iran and their resistance movement stand by people of France and bereaved families #CharlieHebdo #Paris"""
"""fake"",""Follow the latest updates on the deadly shooting at the Paris offices of the satirical newspaper Charlie Hebdo http://t.co/LYnQ6zsmoS"""
"""fake"",""An eyewitness video shows a gunman shooting a police officer and driving away. http://t.co/LILudVXzlV #CharlieHebdo http://t.co/HBYEWZscqn"""
"""fake"",""4 cartoonists who died in the attack on #CharlieHebdo - AFP http://t.co/UmyMvBKAa8"""
"""fake"",""#CharlieHebdo - Paris media attack kills 4 cartoonists including chief editor. #AFP http://t.co/ZJwJgHHSOK"""
"""fake"",""Retweet if you think satire should not be censored: ""Love stronger than hate"": #CharlieHebdo http://t.co/JVjYiQMQQk"""
"""fake"",""'Love is Stronger than Hate #CharlieHebdo cover. We will not surrender #freedomofexpression 2 #terror &amp; #intolerance. http://t.co/DAlIQF3OMp"""
"""fake"",""At least 12 dead in terrorist attack at satirical magazine in Paris. Our live blog: http://t.co/FjgQjRzNaM http://t.co/XilbJcDuc0"""
"""fake"",""The New Yorker cartoon following the #CharlieHebdo incident. http://t.co/oq4bUId1BU"""
"""fake"",""The people tweeting from the scene of the #CharlieHebdo attack http://t.co/5kVRfAHoXO http://t.co/bTRU4jFCeE"""
"""fake"",""Love is stronger than hate #CharlieHebdo http://t.co/XegvHUoHsD"""
"""fake"",""Horrific footage shows police officer begging for his life before gunman shoots him in the head http://t.co/ZzU755hwuJ #CharlieHebdo"""
"""fake"",""What we currently know about the shooting at the offices of Charlie Hebdo, the deadliest in France in decades. http://t.co/RHaa1NUha3"""
"""fake"",""#CharlieHebdo: Everything you need to know about the magazine that refuses to be censored http://t.co/4LNGobrht7 http://t.co/t70U7NEBae"""
"""fake"",""This image and hashtag trending in France after #CharlieHebdo attack: #JeSuisCharlie http://t.co/tIsfbxHCkO"""
"""fake"",""Muslims get judged every day because of all these terrorist attacks. They are VICTIMS, not supporters. #CharlieHebdo http://t.co/LbXhLcnby7"""
"""fake"",""RT to fuck terrorism http://t.co/7SHjMeJ0iD http://t.co/TSMMnxz0Ya"""
"""fake"",""I'm #muslim &amp; will forever defend freedom of speech #JeSuisCharlie.Terrorists make a mockery of Islam. http://t.co/Q4qfPVmAMy"""
"""fake"",""As a Muslim, I strongly condemn this brutal terrorist attack. #ATerroristCannotBeARealMuslim #ARealMuslimCannotBeATerrorist #CharlieHebdo"""
"""fake"",""Amateur video shows chaos of Paris shooting: http://t.co/LEUbEHynyX  #CharlieHebdo http://t.co/2T355HIHgh"""
"""fake"",""Muslim can't be terrorist, and terrorist can't be Muslim. I deplore and strongly condemn the inhuman attack against #CharlieHebdo"""
"""fake"",""If all white people aren't responsible for #NAACPBombing than neither should all Muslims be responsible for #CharlieHebdo. #JeSuisCharlie"""
"""fake"",""Massive protest in #Gaza over #CharlieHebdo attack They returning favor to French people who stood by them http://t.co/CQpD0KGabJ"""
"""fake"",""'This is not just an attack on freedom of expression. It is an attack on freedom full stop': https://t.co/8Y6EU0TFYf"""
"""fake"",""Please enjoy this culturally, ethnically, religiously, and politically correct cartoon responsibly #CharlieHebdo http://t.co/L0ALhejpYu"""
"""fake"",""Editor of Charlie Hebdo has been liberal &amp; righteous. Salute to all the cartoonists martyred at the terrorist attack. http://t.co/Yk3PgHkz4S"""
"""fake"",""Twitter users say 'I am Charlie' in solidarity with victims. 58k tweets &amp; counting #CharlieHebdo #JeSuisCharlie http://t.co/mgKSjJ9t1Z"""
"""fake"",""Parisians will take to the streets tonight, for freedom of the press, democracy and the Republic #CharlieHebdo http://t.co/AndFUOD3a4"""
"""fake"",""Short piece from me on why no one is to blame for #CharlieHebdo murder but the murderers themselves http://t.co/XkrzPFPhRl"""
"""fake"",""Jews, Catholics, Muslims, Whites, Blacks... Everyone attacked by #CharlieHebdo, No one reacted like Peaceful did. http://t.co/Z3qTk7dk9d"""
"""fake"",""Savagely murdering innocent people brings only shame, not honor. Monsters. #CharlieHebdo"""
"""fake"",""Rage against the murders of freethinkers and Long Live #CharlieHebdo and the continued fight for the right and need to criticise Islam."""
"""fake"",""Terrorist attack in Paris at satirical magazine is just heartbreaking. Prayers. So is the #NAACPBombing. I wish we would talk about both."""
"""fake"",""RT this cartoon and pay your tribute show them real face of MUHAMMAD #CharlieHebdo #ParisShooting http://t.co/a6SPI3F3ow"""
"""fake"",""12 people have been confirmed dead in attack on French satire magazine #CharlieHebdo: http://t.co/VzRHTuAfCp"""
"""fake"",""France: ‘Dark day for freedom of expression’ as gunmen attack satirical newspaper http://t.co/AD5u7mQLAb #CharlieHebdo"""
"""fake"",""Slain #CharlieHebdo EIC, Charb, in a 2012 interview. ""I'd rather die standing than live on my knees."" http://t.co/YnZGqGzrni"""
"""fake"",""Here's the @NewYorker cartoonist's response to the #CharlieHebdo attack: https://t.co/frxZ74TGOL"""
"""fake"",""French cartoonists Charb, Cabu, Tignous and Wolinski all killed in  Charlie Hebdo attack http://t.co/RO1XV1AZaG http://t.co/0gkVyvhZSS"""
"""fake"",""How the #CharlieHebdo terrorist attack unfolded: http://t.co/yxqCbTWoon http://t.co/t2ryyDt2R2"""
"""fake"",""So far today the UK media, while reporting on #CharlieHebdo, has pixelated images of a cartoon but happily posted a video of a brutal murder"""
"""fake"",""#CharlieHebdo cartoonist was on al Qaeda's wanted list: http://t.co/nEojRxbetR (Pic: EPA) http://t.co/m8oO7gnXJf"""
"""fake"",""'Attack on media...World community can't allow extremists to silence free flow of opinions, ideas' Irina Bokova of @UNESCO #JeSuisCharlie"""
"""fake"",""Love is stronger than hate/L'amour plus fort que la haine h/t @bouckap #CharlieHebdo http://t.co/TvgGJIMdr0"""
"""fake"",""""This kind of terrorism, they haven't seen for a long, long time,"" @6ideas says of people in Paris. #CharlieHebdo http://t.co/oOXJnjHTuy”"""
"""fake"",""#CharlieHebdo mocked muslims, christians, jewish and buddists none of them responed violently except for muslims! http://t.co/STig34ePar"""
"""fake"",""“There are causes worth dying for, but none worth killing for.” ~ Albert Camus #CharlieHebdo"""
"""fake"",""One of the people in the world I hate the most is Laden, because he tarred the bright face of Islam.*** #CharlieHebdo http://t.co/N4J7m6I5OP"""
"""fake"",""I apologise for rough translation. ""Freedom of expression is spilling ink,  not shedding blood."" #JeSuisCharlie http://t.co/V1SjjmPaC0"""
"""fake"",""A sad sad day for journalism but now we are all #CharlieHebdo  please Retweet and Show our Support http://t.co/ufflZfhoaX"""
"""fake"",""We didn't always agree with Charlie Hebdo but we believed in their right to express their views  - local mayor http://t.co/iHU9T3iynU"""
"""fake"",""World leaders condemn attack on Charlie Hebdo in Paris http://t.co/yesdm54WVA"""
"""fake"",""#CharlieHebdo RT @JeffreyGoldberg: The gunmen's basic message: If you don't stop calling our religion intolerant &amp; violent, we'll murder you"""
"""fake"",""FM #Steinmeier on #CharlieHebdo attack: Abominable act of terror against the free+critical press is an outright assault on European values."""
"""fake"",""Cartoons don't denigrate Islam, executing cartoonists does #charliehebdo @FT http://t.co/BobAEoCk23 via @FT"""
"""fake"",""It seems AKP supporters in Turkey are happy about the terror attack against #CharlieHebdo. They seem joyfully celebrating barbaric terror"""
"""fake"",""Should our media show Charlie Hedbo cartoons like this? Absolutely. #JeSuisCharlie http://t.co/E8HHT3CcSA”"""
"""fake"",""If criticism of Islam results in violence, this is hard evidence that criticism of Islam is desperately needed. #CharlieHebdo #Barbarism"""
"""fake"",""I'd never seen Charlie Hebdo magazine or it characterisation of Muhammed until today. Now it's everywhere. Smart move ya dumb fuck fanatics."""
"""fake"",""Seeing condemnations from Muslim figures, worldwide. Tmrw, there will be articles on 'why don't they condemn terrorism?' Sigh. #CharlieHebdo"""
"""fake"",""Daily Mail describing Charlie Hebdo as ""notoriously anti-Islamic magazine in Paris"". See what's already happening?"""
"""fake"",""Those who seek to end #freespeech w/ violence are moral &amp; intellectual cowards. Its defenders are heroes of the open society. #JeSuisCharlie"""
"""fake"",""I would think a religious figure is more offended by savage, barbaric slaughter in his name than by a cartoon. #charliehebdo"""
"""fake"",""""Fanaticism is a monster that pretends to be the child of religion"" Voltaire #JeSuisCharlie"""
"""fake"",""""This is an attack on free speech"" - French President Hollande after #CharlieHebdo shooting: http://t.co/CXg48ztABY http://t.co/YZZJzMOQw3"""
"""fake"",""Best response to the #Islamic terrorists who attacked #CharlieHebdo, is to republish their cartoons over &amp; over again http://t.co/36GqZUbvwB"""
"""fake"",""More relevant than ever. #CharlieHebdo #PeshawarAttack #MumbaiAttacks #Sept11 #PewChurchAttack #SydneySeige #EveryDay http://t.co/N1AYgwjz3v"""
"""fake"",""RT this cartoon and pay your tribute show them real face of MUHAMMAD #CharlieHebdo #ParisShooting http://t.co/mRMCNxldpR"""
"""fake"",""RIP #CharlieHebdo cartoonists. My toon from 2010: http://t.co/ahyyrlN57s"""
"""fake"",""#CharlieHebdo attack, now car set on fire outside synagogue - more Islamist terror in #France? http://t.co/mUjQ9qJdrN http://t.co/kAQrLbZJLy"""
"""fake"",""France on high alert after deadly attack on Paris offices of Charlie Hebdo: http://t.co/Cgogt47L5C http://t.co/rzECRqSlwW"""
"""fake"",""Map locating the Paris offices of satirical magazine Charlie Hebdo #AFP http://t.co/nJYCABZqAG"""
"""fake"",""I am devastated by what just happened in France. #CharlieHebdo http://t.co/IxEbScqYFh"""
"""fake"",""#CharlieHebdo’s Charb: ""I would rather die standing up than live on my knees” http://t.co/u6f5G55osR http://t.co/jEhFMSh0Au"""
"""fake"",""Pres. Obama condemns the #CharlieHebdo attack: Paris ""will endure well beyond the hateful vision of these killers."" http://t.co/Gn69hWYyg2"""
"""fake"",""French MP says those who attacked Charlie Hebdo are murderers and barbarians  http://t.co/77d5dBBptH"""
"""fake"",""""There are no jokes in Islam."" -Ayatollah Khomeini ""Every joke is a tiny revolution."" -George Orwell #CharlieHebdo"""
"""fake"",""Everything we know about the #CharlieHebdo attack so far http://t.co/oqu0qi6N8v http://t.co/uLT5JPOj4t"""
"""fake"",""I am reminded of the words of @stephenfry ... #JeSuisCharlie http://t.co/MOSenZwI5q"""
"""fake"",""Egypt top Muslim institution Al Azhar and the Arab league condemn Paris #CharlieHebdo attack. @akhbar"""
"""fake"",""#JeSuisCharlie #CharlieHebd #ChalieHebdo One Child, one teacher, one book, and one pen,can Change the World -Malala-  http://t.co/I2MpQdnA7G"""
"""fake"",""Brilliant #CharlieHebdo satirists did not attack #Islam, but poked fun @ #intolerance &amp; #extremism of all kind inc #racism &amp; #islamophobia."""
"""fake"",""RT @froomkin: #CharlieHebdo’s Charb: ""I would rather die standing up than live on my knees” http://t.co/cGlB7C9tZ2 http://t.co/RjjZm3r6gb"""
"""fake"",""Salman Rushdie: ""I stand with #CharlieHebdo, as we all must, to defend the art of satire, which has always been a force for liberty"""""
"""fake"",""Among those killed in #CharlieHebdo shooting: the editor-in-chief, a graphic artist and at least one police officer http://t.co/wXpLIyAxdq"""
"""fake"",""New Yorker cartoon. Seems particularly relevant after #CharlieHebdo attack. http://t.co/9HbdyH2iMz"""
"""fake"",""Rushdie: ""Religion, a mediaeval form of unreason, when combined with modern weaponry becomes a real threat to our freedoms"" #CharlieHebdo"""
"""fake"",""12 people have reportedly been killed in a shooting at French satirical magazine Charlie Hebdo http://t.co/j5QlD3v5IS http://t.co/eXEx2Sm7K5"""
